Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2025-09-25,2025-09-25 05:37 CEST,BIS,"https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.XM?","https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.XM?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-06-30,F:Free,,A:Normal value,94.61
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-07-31,F:Free,,A:Normal value,94.07
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-08-31,F:Free,,A:Normal value,91.42
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-09-30,F:Free,,A:Normal value,89.22
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-10-31,F:Free,,A:Normal value,87.92
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-11-30,F:Free,,A:Normal value,88.49
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-12-31,F:Free,,A:Normal value,92.03
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-01-31,F:Free,,A:Normal value,95.05
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-02-28,F:Free,,A:Normal value,94.32
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-03-31,F:Free,,A:Normal value,94.73
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-04-30,F:Free,,A:Normal value,94.17
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-05-31,F:Free,,A:Normal value,92.33
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-06-30,F:Free,,A:Normal value,90.94
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-07-31,F:Free,,A:Normal value,92.03
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-08-31,F:Free,,A:Normal value,94.74
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-09-30,F:Free,,A:Normal value,95.42
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-10-31,F:Free,,A:Normal value,95.42
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-11-30,F:Free,,A:Normal value,93.69
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2001-12-31,F:Free,,A:Normal value,94.55
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-01-31,F:Free,,A:Normal value,93.77
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-02-28,F:Free,,A:Normal value,92.86
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-03-31,F:Free,,A:Normal value,93.34
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-04-30,F:Free,,A:Normal value,93.6
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-05-31,F:Free,,A:Normal value,95.8
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-06-30,F:Free,,A:Normal value,98.57
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-07-31,F:Free,,A:Normal value,100.7
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-08-31,F:Free,,A:Normal value,100.05
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-09-30,F:Free,,A:Normal value,100.11
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-10-31,F:Free,,A:Normal value,100.46
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-11-30,F:Free,,A:Normal value,100.9
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2002-12-31,F:Free,,A:Normal value,102.35
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-01-31,F:Free,,A:Normal value,104.66
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-02-28,F:Free,,A:Normal value,106.0
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-03-31,F:Free,,A:Normal value,106.94
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-04-30,F:Free,,A:Normal value,107.14
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-05-31,F:Free,,A:Normal value,111.06
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-06-30,F:Free,,A:Normal value,111.79
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-07-31,F:Free,,A:Normal value,110.11
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-08-31,F:Free,,A:Normal value,108.73
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-09-30,F:Free,,A:Normal value,108.56
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-10-31,F:Free,,A:Normal value,110.68
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-11-30,F:Free,,A:Normal value,110.63
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2003-12-31,F:Free,,A:Normal value,114.02
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2004-01-31,F:Free,,A:Normal value,114.58
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2004-02-29,F:Free,,A:Normal value,114.43
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2004-03-31,F:Free,,A:Normal value,112.53
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2004-04-30,F:Free,,A:Normal value,110.79
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2004-05-31,F:Free,,A:Normal value,112.04
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2004-06-30,F:Free,,A:Normal value,112.01
