Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2025-09-25,2025-09-25 05:38 CEST,BIS,"https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.US?","https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.US?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2000-05-31,F:Free,,A:Normal value,101.33
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2000-06-30,F:Free,,A:Normal value,100.55
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2000-07-31,F:Free,,A:Normal value,100.75
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2000-08-31,F:Free,,A:Normal value,101.28
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2000-09-30,F:Free,,A:Normal value,102.32
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2000-10-31,F:Free,,A:Normal value,103.89
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2000-11-30,F:Free,,A:Normal value,104.41
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2000-12-31,F:Free,,A:Normal value,103.29
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2001-01-31,F:Free,,A:Normal value,103.74
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2001-02-28,F:Free,,A:Normal value,104.58
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2001-03-31,F:Free,,A:Normal value,106.29
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2001-04-30,F:Free,,A:Normal value,107.07
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2001-05-31,F:Free,,A:Normal value,106.93
"BIS,WS_EER,1.0",M.R.B.US,M:Monthly,R:Real,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2001-06-30,F:Free,,A:Normal value,107.71
