Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2025-09-25,2025-09-26 01:28 CEST,BIS,"https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.GB?","https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.GB?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-09-30,F:Free,,A:Normal value,132.47
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-10-31,F:Free,,A:Normal value,133.24
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-11-30,F:Free,,A:Normal value,133.04
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-12-31,F:Free,,A:Normal value,133.81
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-01-31,F:Free,,A:Normal value,134.21
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-02-29,F:Free,,A:Normal value,133.75
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-03-31,F:Free,,A:Normal value,133.05
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-04-30,F:Free,,A:Normal value,135.22
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-05-31,F:Free,,A:Normal value,132.78
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-06-30,F:Free,,A:Normal value,129.0
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-07-31,F:Free,,A:Normal value,129.05
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-08-31,F:Free,,A:Normal value,130.18
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-09-30,F:Free,,A:Normal value,128.59
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-10-31,F:Free,,A:Normal value,131.85
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-11-30,F:Free,,A:Normal value,129.68
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-12-31,F:Free,,A:Normal value,129.42
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-01-31,F:Free,,A:Normal value,126.82
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-02-28,F:Free,,A:Normal value,126.04
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-03-31,F:Free,,A:Normal value,127.24
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-04-30,F:Free,,A:Normal value,128.32
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-05-31,F:Free,,A:Normal value,129.17
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-06-30,F:Free,,A:Normal value,128.94
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-07-31,F:Free,,A:Normal value,129.29
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-08-31,F:Free,,A:Normal value,128.16
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-09-30,F:Free,,A:Normal value,129.67
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-10-31,F:Free,,A:Normal value,129.03
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-11-30,F:Free,,A:Normal value,128.89
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-12-31,F:Free,,A:Normal value,129.21
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-01-31,F:Free,,A:Normal value,128.73
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-02-28,F:Free,,A:Normal value,128.94
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-03-31,F:Free,,A:Normal value,128.18
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-04-30,F:Free,,A:Normal value,128.84
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-05-31,F:Free,,A:Normal value,127.5
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-06-30,F:Free,,A:Normal value,126.3
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-07-31,F:Free,,A:Normal value,128.9
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-08-31,F:Free,,A:Normal value,129.13
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-09-30,F:Free,,A:Normal value,130.52
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-10-31,F:Free,,A:Normal value,130.81
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-11-30,F:Free,,A:Normal value,129.78
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-12-31,F:Free,,A:Normal value,129.66
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-01-31,F:Free,,A:Normal value,127.43
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-02-28,F:Free,,A:Normal value,125.73
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-03-31,F:Free,,A:Normal value,123.5
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-04-30,F:Free,,A:Normal value,122.54
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-05-31,F:Free,,A:Normal value,120.93
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-06-30,F:Free,,A:Normal value,123.07
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-07-31,F:Free,,A:Normal value,122.15
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-08-31,F:Free,,A:Normal value,121.7
