date,price,logprice,return,volatility,volatility60
2013-04-01,104,4.6443908991413725,0.11146887736090516,0.055228463617689044,0.0461474998363989
2013-04-02,117.98,4.770515118574929,0.12612421943355656,0.05676478042670479,0.0473832868921795
2013-04-03,135,4.90527477843843,0.13475965986350058,0.0590661501061976,0.04814428019482539
2013-04-04,132.12,4.883710600522589,-0.021564177915840865,0.06029471049476088,0.04998253041458203
2013-04-05,142.3236,4.958103338147276,0.07439273762468712,0.06127487869492025,0.050202580788561095
2013-04-06,142.6311,4.960261576768089,0.002158238620813435,0.061505085786937495,0.05040963084999881
2013-04-07,162.301,5.089452635931016,0.1291910591629266,0.06192192168127657,0.05056337483699189
2013-04-08,187.5,5.233778845410465,0.1443262094794493,0.06401380404538533,0.052092926827386
2013-04-09,230,5.438079308923196,0.20430046351273035,0.06557002337415456,0.05401906855744267
2013-04-10,165,5.10594547390058,-0.3321338350226153,0.07167753835848498,0.05830120491477266
2013-04-11,124.9,4.827513417131532,-0.2784320567690486,0.0982727971488623,0.07564646298648776
2013-04-12,117,4.762173934797756,-0.0653394823337754,0.11513950710014535,0.08581118660424765
2013-04-13,93,4.532599493153256,-0.22957444164450003,0.1165023105225327,0.08665591694449194
2013-04-14,90,4.499809670330265,-0.032789822822991255,0.12607635689826804,0.09247499478155205
2013-04-15,82.386,4.41141551956767,-0.08839415076259538,0.12644839341708947,0.0918878591889335
2013-04-16,68.3557,4.2247249539869225,-0.18669056558074715,0.12809812734715972,0.09292133417057903
2013-04-17,93.07,4.533351898197619,0.3086269442106966,0.1329489187781061,0.09668720627378287
2013-04-18,109.01,4.691439621140267,0.15808772294264806,0.14232731197211293,0.10383726718186988
2013-04-19,118.48,4.774744169959543,0.08330454881927629,0.14420723524193876,0.10533030769435307
2013-04-20,126.6155,4.841154935075185,0.06641076511564137,0.14401835942399777,0.10528674093295366
2013-04-21,119.2,4.7808027546312495,-0.06035218044393531,0.1441596411900789,0.10541112606328146
2013-04-22,127.4,4.847331743138063,0.06652898850681321,0.14365925477046743,0.10595779958544985
2013-04-23,143.475,4.966160803994426,0.11882906085636336,0.143026929442926,0.10610080546115826
2013-04-24,154.2,5.038250461129229,0.07208965713480264,0.14419863341182207,0.10667465742543147
2013-04-25,141.71,4.9537827158367795,-0.08446774529244916,0.14428394572763828,0.10678991049417531
2013-04-26,136.9,4.919250732294404,-0.034531983542375855,0.14426274648382106,0.10777932093663951
2013-04-27,128.0001,4.852031045169312,-0.06721968712509163,0.14430190405138513,0.10806755094171687
2013-04-28,135.3,4.907494535176743,0.05546349000743067,0.14496463604085835,0.10866177337387661
2013-04-29,141.96,4.955545327778296,0.048050792601553205,0.1451865713036411,0.10851566964907143
2013-04-30,135.3,4.907494535176743,-0.048050792601553205,0.1453270690381041,0.10855553872222551
2013-05-01,117,4.762173934797756,-0.14532060037898642,0.1445453867435551,0.10888723066106526
2013-05-02,103.43,4.638895055389712,-0.12327887940804416,0.14548069389210339,0.1110645700535032
2013-05-03,91.01,4.510969390589264,-0.12792566480044787,0.14481549672967717,0.11257251635844867
2013-05-04,111.25,4.711779921046349,0.20081053045708508,0.1464775317563293,0.11348056740668797
2013-05-05,116.79,4.760377450290474,0.04859752924412497,0.15097870262667112,0.11606380224034131
2013-05-06,118.33,4.773477331396467,0.013099881105993028,0.15134156267241666,0.11613424119303345
2013-05-07,106.4,4.667205576907544,-0.10627175448892334,0.14913269954668315,0.11605161516753229
2013-05-08,112.64,4.724196892409732,0.056991315502187945,0.1470632752685852,0.11700580779854132
2013-05-09,113,4.727387818712341,0.0031909263026088652,0.14149433217351542,0.11705905727429945
2013-05-10,118.78,4.777273042587714,0.049885223875373086,0.12857837894558496,0.11697302224565467
2013-05-11,113.01,4.72747631037206,-0.04979673221565406,0.11843109165271319,0.11625617598287605
2013-05-12,114.71,4.742407204293176,0.01493089392111635,0.11816783567329116,0.1164451464013826
